"Første vacc. dato";"regionskode_current";"Regionsnavn";"Antal første vacc.";"regionskode_num"
2021-12-28;1084;Hovedstaden;1385;1084
2021-12-28;1085;Sjælland;737;1085
2021-12-29;1081;Nordjylland;573;1081
2021-12-29;1082;Midtjylland;1558;1082
2021-12-29;1083;Syddanmark;1114;1083
2021-12-29;1084;Hovedstaden;1304;1084
2021-12-29;1085;Sjælland;817;1085
2021-12-30;1081;Nordjylland;330;1081
2021-12-30;1082;Midtjylland;673;1082
2021-12-30;1083;Syddanmark;596;1083
2021-12-30;1084;Hovedstaden;1025;1084
2021-12-30;1085;Sjælland;290;1085
2021-12-31;1081;Nordjylland;89;1081
2021-12-31;1082;Midtjylland;3;1082
2021-12-31;1083;Syddanmark;11;1083
2021-12-31;1084;Hovedstaden;163;1084
2021-12-31;1085;Sjælland;23;1085
2022-01-01;1081;Nordjylland;39;1081
2022-01-01;1082;Midtjylland;8;1082
2022-01-01;1083;Syddanmark;6;1083
2022-01-01;1084;Hovedstaden;230;1084
2022-01-01;1085;Sjælland;68;1085
2022-01-02;1081;Nordjylland;69;1081
2022-01-02;1082;Midtjylland;266;1082
2022-01-02;1083;Syddanmark;662;1083
2022-01-02;1084;Hovedstaden;727;1084
2022-01-02;1085;Sjælland;396;1085
2022-01-03;1081;Nordjylland;326;1081
2022-01-03;1082;Midtjylland;970;1082
2022-01-03;1083;Syddanmark;838;1083
2022-01-03;1084;Hovedstaden;1278;1084
2022-01-03;1085;Sjælland;454;1085
2022-01-04;1081;Nordjylland;380;1081
2022-01-04;1082;Midtjylland;813;1082
2022-01-04;1083;Syddanmark;730;1083
2022-01-04;1084;Hovedstaden;1122;1084
2022-01-04;1085;Sjælland;429;1085
2022-01-05;1081;Nordjylland;334;1081
2022-01-05;1082;Midtjylland;499;1082
2022-01-05;1083;Syddanmark;643;1083
2022-01-05;1084;Hovedstaden;868;1084
2022-01-05;1085;Sjælland;389;1085
2022-01-06;1081;Nordjylland;309;1081
2022-01-06;1082;Midtjylland;607;1082
2022-01-06;1083;Syddanmark;611;1083
2022-01-06;1084;Hovedstaden;756;1084
2022-01-06;1085;Sjælland;292;1085
2022-01-07;1081;Nordjylland;275;1081
2022-01-07;1082;Midtjylland;721;1082
2022-01-07;1083;Syddanmark;741;1083
2022-01-07;1084;Hovedstaden;966;1084
2022-01-07;1085;Sjælland;350;1085
2022-01-08;1081;Nordjylland;355;1081
2022-01-08;1082;Midtjylland;349;1082
2022-01-08;1083;Syddanmark;568;1083
2022-01-08;1084;Hovedstaden;820;1084
2022-01-08;1085;Sjælland;174;1085
2022-01-09;1081;Nordjylland;328;1081
2022-01-09;1082;Midtjylland;156;1082
2022-01-09;1083;Syddanmark;328;1083
2022-01-09;1084;Hovedstaden;531;1084
2022-01-09;1085;Sjælland;130;1085
2022-01-10;1081;Nordjylland;220;1081
2022-01-10;1082;Midtjylland;361;1082
2022-01-10;1083;Syddanmark;440;1083
2022-01-10;1084;Hovedstaden;631;1084
2022-01-10;1085;Sjælland;238;1085
2022-01-11;1081;Nordjylland;208;1081
2022-01-11;1082;Midtjylland;374;1082
2022-01-11;1083;Syddanmark;385;1083
2022-01-11;1084;Hovedstaden;579;1084
2022-01-11;1085;Sjælland;243;1085
2022-01-12;1081;Nordjylland;163;1081
2022-01-12;1082;Midtjylland;385;1082
2022-01-12;1083;Syddanmark;369;1083
2022-01-12;1084;Hovedstaden;473;1084
2022-01-12;1085;Sjælland;338;1085
2022-01-13;1081;Nordjylland;194;1081
2022-01-13;1082;Midtjylland;381;1082
2022-01-13;1083;Syddanmark;361;1083
2022-01-13;1084;Hovedstaden;435;1084
2022-01-13;1085;Sjælland;303;1085
2022-01-14;1081;Nordjylland;154;1081
2022-01-14;1082;Midtjylland;373;1082
2022-01-14;1083;Syddanmark;392;1083
2022-01-14;1084;Hovedstaden;617;1084
2022-01-14;1085;Sjælland;301;1085
2022-01-15;1081;Nordjylland;131;1081
2022-01-15;1082;Midtjylland;205;1082
2022-01-15;1083;Syddanmark;220;1083
2022-01-15;1084;Hovedstaden;430;1084
2022-01-15;1085;Sjælland;223;1085
2022-01-16;1081;Nordjylland;34;1081
2022-01-16;1082;Midtjylland;88;1082
2022-01-16;1083;Syddanmark;156;1083
2022-01-16;1084;Hovedstaden;301;1084
2022-01-16;1085;Sjælland;152;1085
2022-01-17;1081;Nordjylland;91;1081
2022-01-17;1082;Midtjylland;208;1082
2022-01-17;1083;Syddanmark;284;1083
2022-01-17;1084;Hovedstaden;371;1084
2022-01-17;1085;Sjælland;194;1085
2022-01-18;1081;Nordjylland;91;1081
2022-01-18;1082;Midtjylland;294;1082
2022-01-18;1083;Syddanmark;186;1083
2022-01-18;1084;Hovedstaden;339;1084
2022-01-18;1085;Sjælland;158;1085
2022-01-19;1081;Nordjylland;135;1081
2022-01-19;1082;Midtjylland;220;1082
2022-01-19;1083;Syddanmark;232;1083
2022-01-19;1084;Hovedstaden;286;1084
2022-01-19;1085;Sjælland;218;1085
2022-01-20;1081;Nordjylland;91;1081
2022-01-20;1082;Midtjylland;249;1082
2022-01-20;1083;Syddanmark;180;1083
2022-01-20;1084;Hovedstaden;267;1084
2022-01-20;1085;Sjælland;140;1085
2022-01-21;1081;Nordjylland;125;1081
2022-01-21;1082;Midtjylland;232;1082
2022-01-21;1083;Syddanmark;233;1083
2022-01-21;1084;Hovedstaden;349;1084
2022-01-21;1085;Sjælland;157;1085
2022-01-22;1081;Nordjylland;88;1081
2022-01-22;1082;Midtjylland;88;1082
2022-01-22;1083;Syddanmark;114;1083
2022-01-22;1084;Hovedstaden;243;1084
2022-01-22;1085;Sjælland;105;1085
2022-01-23;1081;Nordjylland;59;1081
2022-01-23;1082;Midtjylland;24;1082
2022-01-23;1083;Syddanmark;65;1083
2022-01-23;1084;Hovedstaden;149;1084
2022-01-23;1085;Sjælland;89;1085
2022-01-24;1081;Nordjylland;46;1081
2022-01-24;1082;Midtjylland;148;1082
2022-01-24;1083;Syddanmark;119;1083
2022-01-24;1084;Hovedstaden;137;1084
2022-01-24;1085;Sjælland;78;1085
2022-01-25;1081;Nordjylland;39;1081
2022-01-25;1082;Midtjylland;141;1082
2022-01-25;1083;Syddanmark;117;1083
2022-01-25;1084;Hovedstaden;147;1084
2022-01-25;1085;Sjælland;80;1085
2022-01-26;1081;Nordjylland;56;1081
2022-01-26;1082;Midtjylland;99;1082
2022-01-26;1083;Syddanmark;116;1083
2022-01-26;1084;Hovedstaden;131;1084
2022-01-26;1085;Sjælland;66;1085
2022-01-27;1081;Nordjylland;49;1081
2022-01-27;1082;Midtjylland;107;1082
2022-01-27;1083;Syddanmark;100;1083
2022-01-27;1084;Hovedstaden;119;1084
2022-01-27;1085;Sjælland;61;1085
2022-01-28;1081;Nordjylland;69;1081
2022-01-28;1082;Midtjylland;107;1082
2022-01-28;1083;Syddanmark;115;1083
2022-01-28;1084;Hovedstaden;129;1084
2022-01-28;1085;Sjælland;74;1085
2022-01-29;1081;Nordjylland;20;1081
2022-01-29;1082;Midtjylland;50;1082
2022-01-29;1083;Syddanmark;51;1083
2022-01-29;1084;Hovedstaden;81;1084
2022-01-29;1085;Sjælland;56;1085
2022-01-30;1081;Nordjylland;50;1081
2022-01-30;1082;Midtjylland;11;1082
2022-01-30;1083;Syddanmark;28;1083
2022-01-30;1084;Hovedstaden;66;1084
2022-01-30;1085;Sjælland;27;1085
2022-01-31;1081;Nordjylland;26;1081
2022-01-31;1082;Midtjylland;57;1082
2022-01-31;1083;Syddanmark;63;1083
2022-01-31;1084;Hovedstaden;106;1084
2022-01-31;1085;Sjælland;34;1085
2022-02-01;1081;Nordjylland;20;1081
2022-02-01;1082;Midtjylland;74;1082
2022-02-01;1083;Syddanmark;50;1083
2022-02-01;1084;Hovedstaden;87;1084
2022-02-01;1085;Sjælland;37;1085
2022-02-02;1081;Nordjylland;28;1081
2022-02-02;1082;Midtjylland;60;1082
2022-02-02;1083;Syddanmark;61;1083
2022-02-02;1084;Hovedstaden;69;1084
2022-02-02;1085;Sjælland;57;1085
2022-02-03;1081;Nordjylland;28;1081
2022-02-03;1082;Midtjylland;54;1082
2022-02-03;1083;Syddanmark;49;1083
2022-02-03;1084;Hovedstaden;65;1084
2022-02-03;1085;Sjælland;34;1085
2022-02-04;1081;Nordjylland;31;1081
2022-02-04;1082;Midtjylland;46;1082
2022-02-04;1083;Syddanmark;67;1083
2022-02-04;1084;Hovedstaden;76;1084
2022-02-04;1085;Sjælland;26;1085
2022-02-05;1081;Nordjylland;30;1081
2022-02-05;1082;Midtjylland;14;1082
2022-02-05;1083;Syddanmark;36;1083
2022-02-05;1084;Hovedstaden;55;1084
2022-02-05;1085;Sjælland;16;1085
2022-02-06;1081;Nordjylland;14;1081
2022-02-06;1082;Midtjylland;4;1082
2022-02-06;1083;Syddanmark;20;1083
2022-02-06;1084;Hovedstaden;36;1084
2022-02-06;1085;Sjælland;22;1085
2022-02-07;1081;Nordjylland;13;1081
2022-02-07;1082;Midtjylland;41;1082
2022-02-07;1083;Syddanmark;30;1083
2022-02-07;1084;Hovedstaden;57;1084
2022-02-07;1085;Sjælland;20;1085
2022-02-08;1081;Nordjylland;5;1081
2022-02-08;1082;Midtjylland;31;1082
2022-02-08;1083;Syddanmark;40;1083
2022-02-08;1084;Hovedstaden;55;1084
2022-02-08;1085;Sjælland;14;1085
2022-02-09;1081;Nordjylland;15;1081
2022-02-09;1082;Midtjylland;24;1082
2022-02-09;1083;Syddanmark;33;1083
2022-02-09;1084;Hovedstaden;55;1084
2022-02-09;1085;Sjælland;30;1085
2022-02-10;1081;Nordjylland;6;1081
2022-02-10;1082;Midtjylland;33;1082
2022-02-10;1083;Syddanmark;39;1083
2022-02-10;1084;Hovedstaden;56;1084
2022-02-10;1085;Sjælland;13;1085
2022-02-11;1081;Nordjylland;9;1081
2022-02-11;1082;Midtjylland;32;1082
2022-02-11;1083;Syddanmark;37;1083
2022-02-11;1084;Hovedstaden;57;1084
2022-02-11;1085;Sjælland;17;1085
2022-02-12;1081;Nordjylland;11;1081
2022-02-12;1082;Midtjylland;11;1082
2022-02-12;1083;Syddanmark;15;1083
2022-02-12;1084;Hovedstaden;43;1084
2022-02-12;1085;Sjælland;17;1085
2022-02-13;1081;Nordjylland;11;1081
2022-02-13;1082;Midtjylland;4;1082
2022-02-13;1083;Syddanmark;10;1083
2022-02-13;1084;Hovedstaden;34;1084
2022-02-13;1085;Sjælland;11;1085
2022-02-14;1081;Nordjylland;3;1081
2022-02-14;1082;Midtjylland;26;1082
2022-02-14;1083;Syddanmark;22;1083
2022-02-14;1084;Hovedstaden;51;1084
2022-02-14;1085;Sjælland;15;1085
2022-02-15;1081;Nordjylland;3;1081
2022-02-15;1082;Midtjylland;24;1082
2022-02-15;1083;Syddanmark;19;1083
2022-02-15;1084;Hovedstaden;41;1084
2022-02-15;1085;Sjælland;15;1085
2022-02-16;1081;Nordjylland;17;1081
2022-02-16;1082;Midtjylland;24;1082
2022-02-16;1083;Syddanmark;17;1083
2022-02-16;1084;Hovedstaden;54;1084
2022-02-16;1085;Sjælland;15;1085
2022-02-17;1081;Nordjylland;15;1081
2022-02-17;1082;Midtjylland;20;1082
2022-02-17;1083;Syddanmark;29;1083
2022-02-17;1084;Hovedstaden;57;1084
2022-02-17;1085;Sjælland;19;1085
2022-02-18;1081;Nordjylland;6;1081
2022-02-18;1082;Midtjylland;18;1082
2022-02-18;1083;Syddanmark;22;1083
2022-02-18;1084;Hovedstaden;64;1084
2022-02-18;1085;Sjælland;15;1085
2022-02-19;1081;Nordjylland;4;1081
2022-02-19;1082;Midtjylland;3;1082
2022-02-19;1083;Syddanmark;15;1083
2022-02-19;1084;Hovedstaden;34;1084
2022-02-19;1085;Sjælland;17;1085
2022-02-20;1081;Nordjylland;13;1081
2022-02-20;1082;Midtjylland;2;1082
2022-02-20;1083;Syddanmark;4;1083
2022-02-20;1084;Hovedstaden;23;1084
2022-02-20;1085;Sjælland;7;1085
2022-02-21;1081;Nordjylland;9;1081
2022-02-21;1082;Midtjylland;26;1082
2022-02-21;1083;Syddanmark;8;1083
2022-02-21;1084;Hovedstaden;28;1084
2022-02-21;1085;Sjælland;16;1085
2022-02-22;1081;Nordjylland;8;1081
2022-02-22;1082;Midtjylland;22;1082
2022-02-22;1083;Syddanmark;20;1083
2022-02-22;1084;Hovedstaden;52;1084
2022-02-22;1085;Sjælland;10;1085
2022-02-23;1081;Nordjylland;3;1081
2022-02-23;1082;Midtjylland;12;1082
2022-02-23;1083;Syddanmark;8;1083
2022-02-23;1084;Hovedstaden;43;1084
2022-02-23;1085;Sjælland;27;1085
2022-02-24;1081;Nordjylland;7;1081
2022-02-24;1082;Midtjylland;18;1082
2022-02-24;1083;Syddanmark;18;1083
2022-02-24;1084;Hovedstaden;53;1084
2022-02-24;1085;Sjælland;16;1085
2022-02-25;1081;Nordjylland;3;1081
2022-02-25;1082;Midtjylland;12;1082
2022-02-25;1083;Syddanmark;18;1083
2022-02-25;1084;Hovedstaden;43;1084
2022-02-25;1085;Sjælland;17;1085
2022-02-26;1081;Nordjylland;12;1081
2022-02-26;1082;Midtjylland;10;1082
2022-02-26;1083;Syddanmark;12;1083
2022-02-26;1084;Hovedstaden;31;1084
2022-02-26;1085;Sjælland;7;1085
2022-02-27;1081;Nordjylland;4;1081
2022-02-27;1082;Midtjylland;5;1082
2022-02-27;1083;Syddanmark;10;1083
2022-02-27;1084;Hovedstaden;32;1084
2022-02-27;1085;Sjælland;8;1085
2022-02-28;1081;Nordjylland;5;1081
2022-02-28;1082;Midtjylland;23;1082
2022-02-28;1083;Syddanmark;15;1083
2022-02-28;1084;Hovedstaden;23;1084
2022-02-28;1085;Sjælland;10;1085
2022-03-01;1081;Nordjylland;3;1081
2022-03-01;1082;Midtjylland;11;1082
2022-03-01;1083;Syddanmark;23;1083
2022-03-01;1084;Hovedstaden;52;1084
2022-03-01;1085;Sjælland;9;1085
2022-03-02;1081;Nordjylland;6;1081
2022-03-02;1082;Midtjylland;7;1082
2022-03-02;1083;Syddanmark;19;1083
2022-03-02;1084;Hovedstaden;40;1084
2022-03-02;1085;Sjælland;10;1085
2022-03-03;1081;Nordjylland;3;1081
2022-03-03;1082;Midtjylland;16;1082
2022-03-03;1083;Syddanmark;21;1083
2022-03-03;1084;Hovedstaden;30;1084
2022-03-03;1085;Sjælland;14;1085
2022-03-04;1082;Midtjylland;17;1082
2022-03-04;1083;Syddanmark;18;1083
2022-03-04;1084;Hovedstaden;25;1084
2022-03-04;1085;Sjælland;7;1085
2022-03-05;1081;Nordjylland;16;1081
2022-03-05;1082;Midtjylland;12;1082
2022-03-05;1083;Syddanmark;6;1083
2022-03-05;1084;Hovedstaden;21;1084
2022-03-05;1085;Sjælland;6;1085
2022-03-06;1081;Nordjylland;7;1081
2022-03-06;1082;Midtjylland;3;1082
2022-03-06;1083;Syddanmark;2;1083
2022-03-06;1084;Hovedstaden;44;1084
2022-03-06;1085;Sjælland;5;1085
2022-03-07;1081;Nordjylland;5;1081
2022-03-07;1082;Midtjylland;14;1082
2022-03-07;1083;Syddanmark;14;1083
2022-03-07;1084;Hovedstaden;34;1084
2022-03-07;1085;Sjælland;8;1085
