"Første vacc. dato";"kommunenavn";"Antal første vacc.";"c_kom_num"
2020-12-30;Ishøj;23;183
2020-12-30;Tårnby;68;185
2020-12-30;Vallensbæk;25;187
2020-12-30;Furesø;67;190
2020-12-30;Allerød;47;201
2020-12-30;Fredensborg;51;210
2020-12-30;Helsingør;87;217
2020-12-30;Hillerød;146;219
2020-12-30;Hørsholm;34;223
2020-12-30;Rudersdal;98;230
2020-12-30;Egedal;73;240
2020-12-30;Frederikssund;47;250
2020-12-30;Greve;62;253
2020-12-30;Køge;71;259
2020-12-30;Halsnæs;35;260
2020-12-30;Roskilde;448;265
2020-12-30;Solrød;30;269
2020-12-30;Gribskov;36;270
2020-12-30;Odsherred;13;306
2020-12-30;Holbæk;54;316
2020-12-30;Faxe;33;320
2020-12-30;Kalundborg;136;326
2020-12-30;Ringsted;47;329
2020-12-30;Slagelse;217;330
2020-12-30;Stevns;19;336
2020-12-30;Sorø;44;340
2020-12-30;Lejre;24;350
2020-12-30;Lolland;21;360
2020-12-30;Næstved;331;370
2020-12-30;Guldborgsund;127;376
2020-12-30;Vordingborg;148;390
2020-12-30;Bornholm;2;400
2020-12-30;Middelfart;39;410
2020-12-30;Assens;21;420
2020-12-30;Faaborg-Midtfyn;26;430
2020-12-30;Kerteminde;9;440
2020-12-30;Nyborg;15;450
2020-12-30;Odense;463;461
2020-12-30;Svendborg;43;479
2020-12-30;Nordfyn;15;480
2020-12-30;Langeland;4;482
2020-12-30;Haderslev;49;510
2020-12-30;Billund;73;530
2020-12-30;Sønderborg;432;540
2020-12-30;Tønder;18;550
2020-12-30;Esbjerg;312;561
2020-12-30;Fanø;35;563
2020-12-30;Varde;88;573
2020-12-30;Vejen;53;575
2020-12-30;Aabenraa;68;580
2020-12-30;Fredericia;46;607
2020-12-30;Horsens;19;615
2020-12-30;Kolding;340;621
2020-12-30;Vejle;218;630
2020-12-30;Herning;61;657
2020-12-30;Holstebro;26;661
2020-12-30;Lemvig;2;665
2020-12-30;Struer;4;671
2020-12-30;Syddjurs;43;706
2020-12-30;Norddjurs;10;707
2020-12-30;Favrskov;40;710
2020-12-30;Odder;7;727
2020-12-30;Randers;60;730
2020-12-30;Silkeborg;30;740
2020-12-30;Samsø;1;741
2020-12-30;Skanderborg;37;746
2020-12-30;Århus;718;751
2020-12-30;Ikast-Brande;15;756
2020-12-30;Ringkøbing-Skjern;8;760
2020-12-30;Hedensted;16;766
2020-12-30;Morsø;10;773
2020-12-30;Skive;19;779
2020-12-30;Thisted;42;787
2020-12-30;Viborg;94;791
2020-12-30;Brønderslev;67;810
2020-12-30;Frederikshavn;44;813
2020-12-30;Vesthimmerland;36;820
2020-12-30;Rebild;451;840
2020-12-30;Mariagerfjord;45;846
2020-12-30;Jammerbugt;51;849
2020-12-30;Aalborg;1264;851
2020-12-30;Hjørring;151;860
2020-12-31;København;1012;101
2020-12-31;Frederiksberg;62;147
2020-12-31;Ballerup;28;151
2020-12-31;Brøndby;23;153
2020-12-31;Dragør;7;155
2020-12-31;Gentofte;48;157
2020-12-31;Gladsaxe;55;159
2020-12-31;Glostrup;10;161
2020-12-31;Herlev;25;163
2020-12-31;Albertslund;17;165
2020-12-31;Hvidovre;38;167
2020-12-31;Høje Tåstrup;34;169
2020-12-31;Lyngby-Taarbæk;42;173
2020-12-31;Rødovre;23;175
2020-12-31;Ishøj;13;183
2020-12-31;Tårnby;23;185
2020-12-31;Vallensbæk;5;187
2020-12-31;Furesø;15;190
2020-12-31;Allerød;7;201
2020-12-31;Fredensborg;10;210
2020-12-31;Helsingør;10;217
2020-12-31;Hillerød;14;219
2020-12-31;Hørsholm;14;223
2020-12-31;Rudersdal;26;230
2020-12-31;Egedal;18;240
2020-12-31;Frederikssund;12;250
2020-12-31;Greve;28;253
2020-12-31;Køge;202;259
2020-12-31;Halsnæs;3;260
2020-12-31;Roskilde;353;265
2020-12-31;Solrød;28;269
2020-12-31;Gribskov;5;270
2020-12-31;Odsherred;8;306
2020-12-31;Holbæk;123;316
2020-12-31;Faxe;19;320
2020-12-31;Kalundborg;34;326
2020-12-31;Ringsted;22;329
2020-12-31;Slagelse;74;330
2020-12-31;Stevns;26;336
2020-12-31;Sorø;12;340
2020-12-31;Lejre;31;350
2020-12-31;Lolland;2;360
2020-12-31;Næstved;186;370
2020-12-31;Guldborgsund;8;376
2020-12-31;Vordingborg;103;390
2020-12-31;Middelfart;171;410
2020-12-31;Assens;21;420
2020-12-31;Faaborg-Midtfyn;22;430
2020-12-31;Kerteminde;3;440
2020-12-31;Nyborg;4;450
2020-12-31;Odense;150;461
2020-12-31;Svendborg;27;479
2020-12-31;Nordfyn;10;480
2020-12-31;Langeland;7;482
2020-12-31;Haderslev;14;510
2020-12-31;Billund;153;530
2020-12-31;Sønderborg;62;540
2020-12-31;Tønder;3;550
2020-12-31;Esbjerg;260;561
2020-12-31;Fanø;2;563
2020-12-31;Varde;109;573
2020-12-31;Vejen;12;575
2020-12-31;Aabenraa;29;580
2020-12-31;Fredericia;13;607
2020-12-31;Horsens;28;615
2020-12-31;Kolding;13;621
2020-12-31;Vejle;182;630
2020-12-31;Herning;13;657
2020-12-31;Holstebro;106;661
2020-12-31;Lemvig;1;665
2020-12-31;Struer;8;671
2020-12-31;Syddjurs;10;706
2020-12-31;Norddjurs;5;707
2020-12-31;Favrskov;29;710
2020-12-31;Odder;11;727
2020-12-31;Randers;189;730
2020-12-31;Silkeborg;31;740
2020-12-31;Skanderborg;115;746
2020-12-31;Århus;322;751
2020-12-31;Ikast-Brande;131;756
2020-12-31;Ringkøbing-Skjern;2;760
2020-12-31;Hedensted;16;766
2020-12-31;Morsø;2;773
2020-12-31;Skive;9;779
2020-12-31;Viborg;46;791
2020-12-31;Brønderslev;14;810
2020-12-31;Vesthimmerland;9;820
2020-12-31;Rebild;15;840
2020-12-31;Mariagerfjord;195;846
2020-12-31;Jammerbugt;3;849
2020-12-31;Aalborg;402;851
2020-12-31;Hjørring;3;860
2021-01-01;København;884;101
2021-01-01;Frederiksberg;32;147
2021-01-01;Ballerup;9;151
2021-01-01;Brøndby;9;153
2021-01-01;Dragør;6;155
2021-01-01;Gentofte;26;157
2021-01-01;Gladsaxe;21;159
2021-01-01;Glostrup;7;161
2021-01-01;Herlev;11;163
2021-01-01;Albertslund;5;165
2021-01-01;Hvidovre;34;167
2021-01-01;Høje Tåstrup;12;169
2021-01-01;Lyngby-Taarbæk;9;173
2021-01-01;Rødovre;33;175
2021-01-01;Ishøj;2;183
2021-01-01;Tårnby;10;185
2021-01-01;Vallensbæk;3;187
2021-01-01;Furesø;8;190
2021-01-01;Allerød;1;201
2021-01-01;Fredensborg;3;210
2021-01-01;Helsingør;3;217
2021-01-01;Hillerød;3;219
2021-01-01;Hørsholm;1;223
2021-01-01;Rudersdal;11;230
2021-01-01;Egedal;7;240
2021-01-01;Frederikssund;6;250
2021-01-01;Greve;12;253
2021-01-01;Køge;4;259
2021-01-01;Halsnæs;3;260
2021-01-01;Roskilde;25;265
2021-01-01;Solrød;5;269
2021-01-01;Gribskov;3;270
2021-01-01;Odsherred;1;306
2021-01-01;Holbæk;48;316
2021-01-01;Faxe;5;320
2021-01-01;Kalundborg;9;326
2021-01-01;Ringsted;4;329
2021-01-01;Slagelse;55;330
2021-01-01;Stevns;2;336
2021-01-01;Sorø;16;340
2021-01-01;Lejre;4;350
2021-01-01;Lolland;17;360
2021-01-01;Næstved;44;370
2021-01-01;Guldborgsund;31;376
2021-01-01;Vordingborg;7;390
2021-01-01;Middelfart;6;410
2021-01-01;Nyborg;1;450
2021-01-01;Odense;4;461
2021-01-01;Svendborg;1;479
2021-01-01;Haderslev;9;510
2021-01-01;Billund;2;530
2021-01-01;Tønder;2;550
2021-01-01;Esbjerg;221;561
2021-01-01;Varde;15;573
2021-01-01;Vejen;85;575
2021-01-01;Aabenraa;1;580
2021-01-01;Fredericia;9;607
2021-01-01;Horsens;3;615
2021-01-01;Kolding;12;621
2021-01-01;Vejle;272;630
2021-01-01;Herning;2;657
2021-01-01;Syddjurs;2;706
2021-01-01;Norddjurs;1;707
2021-01-01;Favrskov;5;710
2021-01-01;Randers;39;730
2021-01-01;Silkeborg;4;740
2021-01-01;Skanderborg;1;746
2021-01-01;Århus;14;751
2021-01-01;Ikast-Brande;1;756
2021-01-01;Hedensted;12;766
2021-01-01;Skive;4;779
2021-01-01;Viborg;37;791
2021-01-01;Vesthimmerland;1;820
2021-01-01;Mariagerfjord;4;846
2021-01-01;Aalborg;3;851
2021-01-02;København;935;101
2021-01-02;Frederiksberg;382;147
2021-01-02;Ballerup;15;151
2021-01-02;Brøndby;41;153
2021-01-02;Dragør;6;155
2021-01-02;Gentofte;26;157
2021-01-02;Gladsaxe;36;159
2021-01-02;Glostrup;23;161
2021-01-02;Herlev;13;163
2021-01-02;Albertslund;16;165
2021-01-02;Hvidovre;507;167
2021-01-02;Høje Tåstrup;24;169
2021-01-02;Lyngby-Taarbæk;13;173
2021-01-02;Rødovre;39;175
2021-01-02;Ishøj;22;183
2021-01-02;Tårnby;31;185
2021-01-02;Vallensbæk;13;187
2021-01-02;Furesø;10;190
2021-01-02;Allerød;3;201
2021-01-02;Fredensborg;5;210
2021-01-02;Helsingør;6;217
2021-01-02;Hillerød;2;219
2021-01-02;Hørsholm;2;223
2021-01-02;Rudersdal;5;230
2021-01-02;Egedal;14;240
2021-01-02;Frederikssund;9;250
2021-01-02;Greve;30;253
2021-01-02;Køge;79;259
2021-01-02;Halsnæs;2;260
2021-01-02;Roskilde;77;265
2021-01-02;Solrød;15;269
2021-01-02;Gribskov;3;270
2021-01-02;Odsherred;2;306
2021-01-02;Holbæk;30;316
2021-01-02;Faxe;27;320
2021-01-02;Kalundborg;4;326
2021-01-02;Ringsted;18;329
2021-01-02;Slagelse;1;330
2021-01-02;Stevns;18;336
2021-01-02;Sorø;5;340
2021-01-02;Lejre;16;350
2021-01-02;Lolland;6;360
2021-01-02;Næstved;29;370
2021-01-02;Guldborgsund;22;376
2021-01-02;Vordingborg;17;390
2021-01-02;Middelfart;7;410
2021-01-02;Assens;7;420
2021-01-02;Faaborg-Midtfyn;4;430
2021-01-02;Kerteminde;274;440
2021-01-02;Nyborg;18;450
2021-01-02;Odense;79;461
2021-01-02;Svendborg;3;479
2021-01-02;Nordfyn;296;480
2021-01-02;Haderslev;7;510
2021-01-02;Billund;5;530
2021-01-02;Sønderborg;506;540
2021-01-02;Tønder;4;550
2021-01-02;Esbjerg;52;561
2021-01-02;Varde;121;573
2021-01-02;Vejen;118;575
2021-01-02;Aabenraa;30;580
2021-01-02;Fredericia;128;607
2021-01-02;Horsens;202;615
2021-01-02;Kolding;61;621
2021-01-02;Vejle;152;630
2021-01-02;Herning;62;657
2021-01-02;Holstebro;545;661
2021-01-02;Lemvig;17;665
2021-01-02;Struer;136;671
2021-01-02;Syddjurs;16;706
2021-01-02;Norddjurs;8;707
2021-01-02;Favrskov;231;710
2021-01-02;Odder;9;727
2021-01-02;Randers;226;730
2021-01-02;Silkeborg;54;740
2021-01-02;Samsø;1;741
2021-01-02;Skanderborg;154;746
2021-01-02;Århus;465;751
2021-01-02;Ikast-Brande;82;756
2021-01-02;Ringkøbing-Skjern;15;760
2021-01-02;Hedensted;19;766
2021-01-02;Morsø;8;773
2021-01-02;Skive;5;779
2021-01-02;Thisted;51;787
2021-01-02;Viborg;27;791
2021-01-02;Brønderslev;61;810
2021-01-02;Frederikshavn;53;813
2021-01-02;Vesthimmerland;18;820
2021-01-02;Rebild;58;840
2021-01-02;Mariagerfjord;242;846
2021-01-02;Jammerbugt;40;849
2021-01-02;Aalborg;974;851
2021-01-02;Hjørring;125;860
2021-01-03;København;286;101
2021-01-03;Frederiksberg;539;147
2021-01-03;Ballerup;213;151
2021-01-03;Brøndby;174;153
2021-01-03;Dragør;4;155
2021-01-03;Gentofte;15;157
2021-01-03;Gladsaxe;21;159
2021-01-03;Glostrup;147;161
2021-01-03;Herlev;23;163
2021-01-03;Albertslund;34;165
2021-01-03;Hvidovre;47;167
2021-01-03;Høje Tåstrup;27;169
2021-01-03;Lyngby-Taarbæk;13;173
2021-01-03;Rødovre;289;175
2021-01-03;Ishøj;11;183
2021-01-03;Tårnby;10;185
2021-01-03;Vallensbæk;22;187
2021-01-03;Furesø;15;190
2021-01-03;Allerød;1;201
2021-01-03;Fredensborg;5;210
2021-01-03;Helsingør;4;217
2021-01-03;Hillerød;5;219
2021-01-03;Hørsholm;6;223
2021-01-03;Rudersdal;16;230
2021-01-03;Egedal;10;240
2021-01-03;Frederikssund;4;250
2021-01-03;Greve;25;253
2021-01-03;Køge;7;259
2021-01-03;Halsnæs;6;260
2021-01-03;Roskilde;18;265
2021-01-03;Solrød;5;269
2021-01-03;Gribskov;4;270
2021-01-03;Odsherred;4;306
2021-01-03;Holbæk;11;316
2021-01-03;Faxe;3;320
2021-01-03;Kalundborg;2;326
2021-01-03;Ringsted;4;329
2021-01-03;Slagelse;4;330
2021-01-03;Stevns;2;336
2021-01-03;Lejre;4;350
2021-01-03;Lolland;1;360
2021-01-03;Næstved;2;370
2021-01-03;Guldborgsund;2;376
2021-01-03;Vordingborg;1;390
2021-01-03;Assens;1;420
2021-01-03;Faaborg-Midtfyn;18;430
2021-01-03;Kerteminde;2;440
2021-01-03;Odense;14;461
2021-01-03;Svendborg;570;479
2021-01-03;Langeland;9;482
2021-01-03;Haderslev;7;510
2021-01-03;Billund;2;530
2021-01-03;Sønderborg;51;540
2021-01-03;Tønder;5;550
2021-01-03;Esbjerg;19;561
2021-01-03;Fanø;1;563
2021-01-03;Varde;5;573
2021-01-03;Vejen;2;575
2021-01-03;Aabenraa;15;580
2021-01-03;Fredericia;3;607
2021-01-03;Horsens;681;615
2021-01-03;Kolding;12;621
2021-01-03;Vejle;20;630
2021-01-03;Herning;11;657
2021-01-03;Holstebro;24;661
2021-01-03;Lemvig;11;665
2021-01-03;Struer;106;671
2021-01-03;Syddjurs;16;706
2021-01-03;Norddjurs;17;707
2021-01-03;Favrskov;230;710
2021-01-03;Odder;15;727
2021-01-03;Randers;1064;730
2021-01-03;Silkeborg;24;740
2021-01-03;Skanderborg;244;746
2021-01-03;Århus;184;751
2021-01-03;Ikast-Brande;127;756
2021-01-03;Ringkøbing-Skjern;2;760
2021-01-03;Hedensted;38;766
2021-01-03;Viborg;18;791
2021-01-03;Vesthimmerland;1;820
2021-01-03;Rebild;1;840
2021-01-03;Mariagerfjord;8;846
2021-01-03;Aalborg;3;851
2021-01-03;Hjørring;2;860
2021-01-04;København;47;101
2021-01-04;Frederiksberg;35;147
2021-01-04;Ballerup;3;151
2021-01-04;Brøndby;34;153
2021-01-04;Dragør;1;155
2021-01-04;Gentofte;9;157
2021-01-04;Gladsaxe;5;159
2021-01-04;Glostrup;80;161
2021-01-04;Herlev;2;163
2021-01-04;Albertslund;12;165
2021-01-04;Hvidovre;16;167
2021-01-04;Høje Tåstrup;7;169
2021-01-04;Lyngby-Taarbæk;5;173
2021-01-04;Rødovre;21;175
2021-01-04;Ishøj;2;183
2021-01-04;Vallensbæk;5;187
2021-01-04;Furesø;2;190
2021-01-04;Allerød;1;201
2021-01-04;Fredensborg;1;210
2021-01-04;Helsingør;6;217
2021-01-04;Hillerød;6;219
2021-01-04;Hørsholm;1;223
2021-01-04;Rudersdal;4;230
2021-01-04;Frederikssund;2;250
2021-01-04;Greve;1;253
2021-01-04;Halsnæs;2;260
2021-01-04;Roskilde;3;265
2021-01-04;Solrød;2;269
2021-01-04;Gribskov;3;270
2021-01-04;Odsherred;1;306
2021-01-04;Holbæk;3;316
2021-01-04;Faxe;1;320
2021-01-04;Ringsted;2;329
2021-01-04;Slagelse;4;330
2021-01-04;Stevns;1;336
2021-01-04;Sorø;1;340
2021-01-04;Lejre;1;350
2021-01-04;Vordingborg;1;390
2021-01-04;Bornholm;43;400
2021-01-04;Middelfart;10;410
2021-01-04;Assens;22;420
2021-01-04;Faaborg-Midtfyn;34;430
2021-01-04;Kerteminde;41;440
2021-01-04;Nyborg;16;450
2021-01-04;Odense;257;461
2021-01-04;Svendborg;49;479
2021-01-04;Nordfyn;13;480
2021-01-04;Langeland;7;482
2021-01-04;Haderslev;56;510
2021-01-04;Billund;2;530
2021-01-04;Sønderborg;190;540
2021-01-04;Tønder;31;550
2021-01-04;Esbjerg;23;561
2021-01-04;Varde;8;573
2021-01-04;Vejen;12;575
2021-01-04;Aabenraa;121;580
2021-01-04;Fredericia;11;607
2021-01-04;Horsens;4;615
2021-01-04;Kolding;23;621
2021-01-04;Vejle;17;630
2021-01-04;Herning;3;657
2021-01-04;Holstebro;3;661
2021-01-04;Struer;1;671
2021-01-04;Syddjurs;2;706
2021-01-04;Norddjurs;4;707
2021-01-04;Favrskov;3;710
2021-01-04;Odder;1;727
2021-01-04;Randers;5;730
2021-01-04;Silkeborg;4;740
2021-01-04;Skanderborg;1;746
2021-01-04;Århus;21;751
2021-01-04;Ikast-Brande;3;756
2021-01-04;Hedensted;1;766
2021-01-04;Morsø;1;773
2021-01-04;Thisted;3;787
2021-01-04;Viborg;5;791
2021-01-04;Brønderslev;482;810
2021-01-04;Frederikshavn;28;813
2021-01-04;Vesthimmerland;2;820
2021-01-04;Rebild;28;840
2021-01-04;Mariagerfjord;11;846
2021-01-04;Jammerbugt;25;849
2021-01-04;Aalborg;377;851
2021-01-04;Hjørring;45;860
2021-01-05;København;1165;101
2021-01-05;Frederiksberg;184;147
2021-01-05;Ballerup;242;151
2021-01-05;Brøndby;161;153
2021-01-05;Dragør;145;155
2021-01-05;Gentofte;204;157
2021-01-05;Gladsaxe;676;159
2021-01-05;Glostrup;58;161
2021-01-05;Herlev;122;163
2021-01-05;Albertslund;45;165
2021-01-05;Hvidovre;114;167
2021-01-05;Høje Tåstrup;69;169
2021-01-05;Lyngby-Taarbæk;727;173
2021-01-05;Rødovre;84;175
2021-01-05;Ishøj;27;183
2021-01-05;Tårnby;399;185
2021-01-05;Vallensbæk;26;187
2021-01-05;Furesø;135;190
2021-01-05;Allerød;55;201
2021-01-05;Fredensborg;80;210
2021-01-05;Helsingør;90;217
2021-01-05;Hillerød;178;219
2021-01-05;Hørsholm;55;223
